1634098067019|11849
1634098067061|11851
1634098067105|11850
1634098067150|11848
1634098067197|11863
1634098067245|11858
1634098067292|11833
1634098067342|11823
1634098067385|11831
1634098067429|11826
1634098067473|11828
1634098067520|11821
1634098067565|11835
1634098067609|11830
1634098067659|11829
1634098067701|11824
1634098067745|11859
1634098067790|11862
1634098067847|11868
1634098067892|11864
1634098067937|11876
1634098067981|11872
1634098068025|11825
1634098068069|11816
1634098068113|11820
1634098068159|11875
1634098068204|11861
1634098068248|11883
1634098068297|11878
1634098068345|11885
1634098068390|11874
1634098068441|11881
1634098068485|11839
1634098068530|11896
1634098068574|11866
1634098068617|11888
1634098068661|11889
1634098068705|11871
1634098068757|11880
1634098068800|11897
1634098068845|11891
1634098068890|11867
1634098068933|11890
1634098068979|11869
1634098069022|11870
1634098069065|11854
1634098069110|11894
1634098069156|11882
1634098069211|11898
1634098069256|11900
1634098069311|11893
1634098069353|11886
1634098069398|11892
1634098069443|11877
1634098069490|11899
1634098069538|11855
1634098069583|11860
1634098069625|11879
1634098069669|11902
1634098069713|11865
1634098069757|11901
1634098069800|11813
1634098069849|11895
1634098069849|11884
1634098069896|11887
1634098069937|11852
1634098069937|11822
1634098069981|11827
1634098070025|11832
1634098070069|11853
1634098070113|11908
1634098070157|11873
1634098070201|11909
1634098070245|11910
1634098070289|11906
1634098070334|11913
1634098070377|11912
1634098070422|11915
1634098070474|11916
1634098070524|11914
1634098070566|11918
1634098070613|11919
1634098070657|11922
1634098070701|11911
1634098070745|11925
1634098070792|11924
1634098070833|11933
1634098070878|11932
1634098070925|11931
1634098070970|11926
1634098071017|11920
1634098071061|11921
1634098071105|11819
1634098071150|11938
1634098071195|11907
1634098071239|11934
1634098071281|11903
1634098071327|11818
1634098071370|11905
1634098071413|11928
1634098071458|11904
1634098071502|11817
1634098071545|11917
1634098071589|11923
1634098071633|11927
1634098071677|11929
1634098071721|11930
1634098071765|11936
1634098071811|11937
1634098071853|11935
1634098071897|11939
1634098071944|11814
1634098071985|11815
1634098071985|11840
1634098072029|11838
1634098072074|11843
1634098072117|11836
1634098072162|11841
1634098072211|11834
1634098072253|11846
1634098072298|11847
1634098072345|11844
1634098072390|11842
1634098072441|11857
1634098072481|11837
1634098072525|11845
1634098072569|11856
1634098072613|11849
1634098072657|11851
1634098072704|11850
1634098072746|11848
1634098072789|11863
1634098072833|11858
1634098072877|11833
1634098072922|11823
1634098072968|11831
1634098073010|11826
1634098073054|11828
1634098073101|11821
1634098073146|11835
1634098073189|11830
1634098073245|11829
1634098073294|11824
1634098073337|11859
1634098073387|11862
1634098073388|11868
1634098073430|11864
1634098073474|11876
1634098073521|11872
1634098073561|11825
1634098073610|11816
1634098073661|11820
1634098073705|11875
1634098073750|11861
1634098073750|11883
1634098073792|11878
1634098073849|11885
1634098073913|11874
1634098073958|11881
1634098074004|11839
1634098074049|11896
1634098074096|11866
1634098074140|11888
1634098074185|11889
1634098074229|11871
1634098074281|11880
1634098074325|11897
1634098074380|11891
1634098074421|11867
1634098074465|11890
1634098074512|11869
1634098074553|11870
1634098074601|11854
1634098074670|11894
1634098074714|11882
1634098074758|11898
1634098074802|11900
1634098074847|11893
1634098074889|11886
1634098074933|11892
1634098074978|11877
1634098075021|11899
1634098075065|11855
1634098075110|11860
1634098075154|11879
1634098075209|11902
1634098075253|11865
1634098075297|11901
1634098075344|11895
1634098075385|11884
1634098075429|11887
1634098075473|11852
1634098075516|11822
1634098075565|11827
1634098075610|11832
1634098075654|11853
1634098075697|11908
1634098075697|11873
1634098075741|11909
1634098075785|11910
1634098075829|11906
1634098075873|11913
1634098075917|11912
1634098075961|11915
1634098076007|11916
1634098076049|11914
1634098076099|11918
1634098076142|11919
1634098076188|11922
1634098076238|11911
1634098076282|11925
1634098076327|11924
1634098076369|11933
1634098076413|11932
1634098076460|11931
1634098076502|11926
1634098076545|11920
1634098076591|11921
1634098076638|11819
1634098076681|11938
1634098076726|11907
1634098076774|11934
1634098076821|11903
1634098076865|11818
1634098076909|11905
1634098076954|11928
1634098076998|11904
1634098077041|11817
1634098077085|11917
1634098077133|11923
1634098077181|11927
1634098077227|11929
1634098077278|11930
1634098077321|11936
1634098077365|11937
1634098077409|11935
1634098077578|11939
1634098077637|11833
1634098077682|11823
1634098077725|11831
1634098077769|11826
1634098077817|11828
1634098077861|11821
1634098077906|11835
1634098077954|11830
1634098077997|11829
1634098078097|11824
1634098078267|11825
1634098078309|11816
1634098078354|11820
1634098078397|11822
1634098078441|11827
1634098078485|11832
